"BehaviorSpace results (NetLogo 6.4.0)","Table version 2.0"
"Traffic Basic.nlogo"
"experiment"
"12/13/2024 22:11:59:354 -0500"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-25","25","-4","4"
"[run number]","acceleration","number-of-cars","deceleration","[step]","mean [speed] of turtles"
"11771","0.0075","20","0.035","300","0.31448360666383984"
"11772","0.0075","20","0.035","300","0.30129476383427933"
"11776","0.0075","20","0.035","300","0.28151719122581675"
"11778","0.0075","20","0.035","300","0.282720258014597"
"11774","0.0075","20","0.035","300","0.267197705826834"
"11779","0.0075","20","0.035","300","0.2814530622331159"
"11773","0.0075","20","0.035","300","0.2748169957755543"
"11775","0.0075","20","0.035","300","0.27805516251215023"
"11780","0.0075","20","0.035","300","0.268471492827666"
"11777","0.0075","20","0.035","300","0.26572893314523804"
"11782","0.0075","20","0.035","300","0.2908745521106824"
"11781","0.0075","20","0.035","300","0.30371029136822114"
"11785","0.0075","20","0.035","300","0.28058920957335814"
"11783","0.0075","20","0.035","300","0.2648214473160814"
"11784","0.0075","20","0.035","300","0.3020541078375573"
"11786","0.0075","20","0.035","300","0.258100302575323"
"11788","0.0075","20","0.035","300","0.29960230494151563"
"11787","0.0075","20","0.035","300","0.28007713556609637"
"11791","0.0075","20","0.035","300","0.2846250000000006"
"11793","0.0075","20","0.035","300","0.2757408081161904"
"11790","0.0075","20","0.035","300","0.30586023763682924"
"11789","0.0075","20","0.035","300","0.29866189588070763"
"11792","0.0075","20","0.035","300","0.27954391991993033"
"11797","0.0075","20","0.035","300","0.31007768481752657"
"11799","0.0075","20","0.035","300","0.2882588264141111"
"11796","0.0075","20","0.035","300","0.28776962859398425"
"11795","0.0075","20","0.035","300","0.297218321811597"
"11794","0.0075","20","0.035","300","0.29217950392476366"
"11800","0.0075","20","0.035","300","0.2822626020032005"
"11802","0.0075","20","0.038","300","0.2654822330574017"
"11801","0.0075","20","0.038","300","0.27355613334130685"
"11803","0.0075","20","0.038","300","0.26297983303018685"
"11804","0.0075","20","0.038","300","0.26967848649635023"
"11807","0.0075","20","0.038","300","0.28390574532779506"
"11806","0.0075","20","0.038","300","0.27684744673035977"
"11810","0.0075","20","0.038","300","0.25001327183689226"
"11808","0.0075","20","0.038","300","0.2553199277493314"
"11812","0.0075","20","0.038","300","0.2836544471409708"
"11805","0.0075","20","0.038","300","0.26998839499464033"
"11811","0.0075","20","0.038","300","0.2699527824480752"
"11813","0.0075","20","0.038","300","0.2591587686530856"
"11809","0.0075","20","0.038","300","0.2796958756795065"
"11816","0.0075","20","0.038","300","0.25832091211026287"
"11817","0.0075","20","0.038","300","0.28472258775470854"
"11818","0.0075","20","0.038","300","0.25979129904621817"
"11814","0.0075","20","0.038","300","0.27995404494971565"
"11798","0.0075","20","0.035","300","0.2714468826885828"
"11820","0.0075","20","0.038","300","0.26789552146755663"
"11815","0.0075","20","0.038","300","0.24686268690704258"
"11819","0.0075","20","0.038","300","0.28419765631541855"
"11823","0.0075","20","0.038","300","0.27219520512541295"
"11822","0.0075","20","0.038","300","0.29938305045984664"
"11821","0.0075","20","0.038","300","0.25234451432037386"
"11825","0.0075","20","0.038","300","0.2854934288961539"
"11827","0.0075","20","0.038","300","0.2738610624309933"
"11824","0.0075","20","0.038","300","0.2814717475386444"
"11826","0.0075","20","0.038","300","0.2627293180814403"
"11830","0.0075","20","0.038","300","0.25073430453302403"
"11829","0.0075","20","0.038","300","0.25695448328588194"
"11828","0.0075","20","0.038","300","0.2712489925494603"
"11831","0.0075","20","0.038","300","0.25061174251996293"
"11833","0.0075","20","0.038","300","0.279633573011804"
"11832","0.0075","20","0.038","300","0.2625500000000003"
"11834","0.0075","20","0.038","300","0.2811044987208458"
"11836","0.0075","20","0.038","300","0.25420933139888946"
"11837","0.0075","20","0.038","300","0.29194136378106744"
"11835","0.0075","20","0.038","300","0.26620000000000066"
"11841","0.0075","20","0.038","300","0.26779055751498976"
"11839","0.0075","20","0.038","300","0.2645454097930361"
"11840","0.0075","20","0.038","300","0.25537500000000074"
"11838","0.0075","20","0.038","300","0.2703778536425786"
"11844","0.0075","20","0.038","300","0.28820081070420683"
"11842","0.0075","20","0.038","300","0.2908836415966593"
"11845","0.0075","20","0.038","300","0.26684306152767423"
"11846","0.0075","20","0.038","300","0.26896278856826594"
"11843","0.0075","20","0.038","300","0.261984891954821"
"11848","0.0075","20","0.038","300","0.26431421472966166"
"11847","0.0075","20","0.038","300","0.24526745816642698"
"11852","0.0075","20","0.038","300","0.270839331693114"
"11851","0.0075","20","0.038","300","0.2704036444036298"
"11850","0.0075","20","0.038","300","0.2520000000000006"
"11849","0.0075","20","0.038","300","0.2535283887719696"
"11854","0.0075","20","0.038","300","0.25810000000000055"
"11856","0.0075","20","0.038","300","0.2553750000000004"
"11853","0.0075","20","0.038","300","0.2579905430592766"
"11859","0.0075","20","0.038","300","0.2779211792327438"
"11857","0.0075","20","0.038","300","0.2540197518399438"
"11860","0.0075","20","0.038","300","0.25838660417439857"
"11855","0.0075","20","0.038","300","0.275837636232738"
"11858","0.0075","20","0.038","300","0.2837850495801463"
"11861","0.0075","20","0.038","300","0.26507923001780276"
"11862","0.0075","20","0.038","300","0.26705687429306"
"11863","0.0075","20","0.038","300","0.28647500000000026"
"11865","0.0075","20","0.038","300","0.24760207209519974"
"11868","0.0075","20","0.038","300","0.2860319130731403"
"11864","0.0075","20","0.038","300","0.26818460304862907"
"11866","0.0075","20","0.038","300","0.25525334015878587"
"11870","0.0075","20","0.038","300","0.2880179092950717"
"11869","0.0075","20","0.038","300","0.2843898986896697"
"11873","0.0075","20","0.038","300","0.2511541832508888"
"11874","0.0075","20","0.038","300","0.2792929033773918"
"11875","0.0075","20","0.038","300","0.26059258351102865"
"11867","0.0075","20","0.038","300","0.2657500000000008"
"11871","0.0075","20","0.038","300","0.28595827984549127"
"11872","0.0075","20","0.038","300","0.25162500000000065"
"11877","0.0075","20","0.038","300","0.2761522648495212"
"11876","0.0075","20","0.038","300","0.2660000000000005"
"11880","0.0075","20","0.038","300","0.2569947201095405"
"11882","0.0075","20","0.038","300","0.2749134892814653"
"11879","0.0075","20","0.038","300","0.28256281469647415"
"11881","0.0075","20","0.038","300","0.27859394781731894"
"11883","0.0075","20","0.038","300","0.282473362443849"
"11884","0.0075","20","0.038","300","0.25627866489660617"
"11878","0.0075","20","0.038","300","0.2580111241815092"
"11888","0.0075","20","0.038","300","0.26552387744464184"
"11885","0.0075","20","0.038","300","0.27709090518120305"
"11886","0.0075","20","0.038","300","0.24660783549079107"
"11887","0.0075","20","0.038","300","0.2867551613784922"
"11889","0.0075","20","0.038","300","0.271829039399885"
"11891","0.0075","20","0.038","300","0.26392910616009535"
"11890","0.0075","20","0.038","300","0.26156176427653954"
"11894","0.0075","20","0.038","300","0.28899312839734126"
"11892","0.0075","20","0.038","300","0.2608457273037223"
"11893","0.0075","20","0.038","300","0.2765289811476028"
"11895","0.0075","20","0.038","300","0.2677519865520845"
"11897","0.0075","20","0.038","300","0.26924905170336616"
"11901","0.0075","20","0.041","300","0.2738716802180879"
"11896","0.0075","20","0.038","300","0.25162500000000043"
"11902","0.0075","20","0.041","300","0.24092630070993884"
"11904","0.0075","20","0.041","300","0.2658933323974858"
"11903","0.0075","20","0.041","300","0.26775000000000043"
"11900","0.0075","20","0.038","300","0.27506623572456135"
"11899","0.0075","20","0.038","300","0.2875048889400734"
"11905","0.0075","20","0.041","300","0.2385231090340602"
"11898","0.0075","20","0.038","300","0.27665000000000034"
"11907","0.0075","20","0.041","300","0.25032977433787"
"11906","0.0075","20","0.041","300","0.2538702136723968"
"11908","0.0075","20","0.041","300","0.2760000000000006"
"11911","0.0075","20","0.041","300","0.24435488063306354"
"11909","0.0075","20","0.041","300","0.2529727657719285"
"11912","0.0075","20","0.041","300","0.23193452109885643"
"11913","0.0075","20","0.041","300","0.2373578465251172"
"11920","0.0075","20","0.041","300","0.2750477841923564"
"11916","0.0075","20","0.041","300","0.23305055091355023"
"11918","0.0075","20","0.041","300","0.25608789158901"
"11919","0.0075","20","0.041","300","0.2501250000000005"
"11914","0.0075","20","0.041","300","0.22882500000000036"
"11915","0.0075","20","0.041","300","0.2498687353543388"
"11917","0.0075","20","0.041","300","0.24127536152676043"
"11921","0.0075","20","0.041","300","0.24895843500746398"
"11910","0.0075","20","0.041","300","0.2412840279600259"
"11922","0.0075","20","0.041","300","0.2695953560864611"
"11923","0.0075","20","0.041","300","0.25012500000000065"
"11924","0.0075","20","0.041","300","0.27245353555166796"
"11927","0.0075","20","0.041","300","0.24263788892730215"
"11926","0.0075","20","0.041","300","0.24843695970710328"
"11928","0.0075","20","0.041","300","0.2544102478360047"
"11932","0.0075","20","0.041","300","0.2609864475161888"
"11929","0.0075","20","0.041","300","0.24567502401558855"
"11930","0.0075","20","0.041","300","0.2529232046742591"
"11931","0.0075","20","0.041","300","0.26856447568806957"
"11934","0.0075","20","0.041","300","0.24975000000000064"
"11936","0.0075","20","0.041","300","0.2506765474666665"
"11935","0.0075","20","0.041","300","0.23207414229387635"
"11933","0.0075","20","0.041","300","0.2752964674590167"
"11937","0.0075","20","0.041","300","0.2259737121064207"
"11940","0.0075","20","0.041","300","0.23049046882040675"
"11938","0.0075","20","0.041","300","0.2584500940457447"
"11939","0.0075","20","0.041","300","0.24600000000000052"
"11944","0.0075","20","0.041","300","0.2534876108181737"
"11925","0.0075","20","0.041","300","0.26403491431962745"
"11945","0.0075","20","0.041","300","0.24780020959176538"
"11942","0.0075","20","0.041","300","0.2413651651797737"
"11941","0.0075","20","0.041","300","0.267544322386268"
"11943","0.0075","20","0.041","300","0.23099050646272484"
"11947","0.0075","20","0.041","300","0.2311142744160251"
"11946","0.0075","20","0.041","300","0.26688474436881177"
"11948","0.0075","20","0.041","300","0.2640000000000004"
"11949","0.0075","20","0.041","300","0.23700000000000038"
"11953","0.0075","20","0.041","300","0.23258409562281343"
"11950","0.0075","20","0.041","300","0.26498232669480654"
"11952","0.0075","20","0.041","300","0.2540389165744359"
"11951","0.0075","20","0.041","300","0.26400000000000057"
"11954","0.0075","20","0.041","300","0.24715279817590746"
"11957","0.0075","20","0.041","300","0.2529551111594289"
"11955","0.0075","20","0.041","300","0.2253177320739092"
"11956","0.0075","20","0.041","300","0.24990406859587985"
"11961","0.0075","20","0.041","300","0.2668854750444706"
"11960","0.0075","20","0.041","300","0.244384033276475"
"11962","0.0075","20","0.041","300","0.262291035036785"
"11958","0.0075","20","0.041","300","0.23279036388631416"
"11959","0.0075","20","0.041","300","0.23635800563885473"
"11964","0.0075","20","0.041","300","0.2641083356679273"
"11963","0.0075","20","0.041","300","0.24543669190834008"
"11965","0.0075","20","0.041","300","0.23343086727350815"
"11966","0.0075","20","0.041","300","0.23689116977940855"
"11967","0.0075","20","0.041","300","0.23341375300274586"
"11970","0.0075","20","0.041","300","0.25751732667082217"
"11971","0.0075","20","0.041","300","0.22821877704871904"
"11972","0.0075","20","0.041","300","0.2531250000000004"
"11968","0.0075","20","0.041","300","0.2558383024031582"
"11969","0.0075","20","0.041","300","0.2555436876909436"
"11975","0.0075","20","0.041","300","0.23698723705999294"
"11978","0.0075","20","0.041","300","0.23851397891317241"
"11977","0.0075","20","0.041","300","0.2595595007279695"
"11976","0.0075","20","0.041","300","0.2360071247575662"
"11979","0.0075","20","0.041","300","0.23681835149986014"
"11973","0.0075","20","0.041","300","0.2486639051806753"
"11974","0.0075","20","0.041","300","0.25098324210138623"
"11980","0.0075","20","0.041","300","0.2561250000000005"
"11982","0.0075","20","0.041","300","0.23981063220629145"
"11981","0.0075","20","0.041","300","0.2637077423778509"
"11986","0.0075","20","0.041","300","0.24949776629414416"
"11985","0.0075","20","0.041","300","0.2604750286935778"
"11989","0.0075","20","0.041","300","0.23344635032402486"
"11987","0.0075","20","0.041","300","0.23720422940744426"
"11988","0.0075","20","0.041","300","0.2320049278232011"
"11992","0.0075","20","0.041","300","0.2628421152848329"
"11983","0.0075","20","0.041","300","0.2557163723551439"
"11984","0.0075","20","0.041","300","0.25845688863857663"
"11993","0.0075","20","0.041","300","0.26995630333298226"
"11994","0.0075","20","0.041","300","0.23204473786923444"
"11990","0.0075","20","0.041","300","0.24975000000000044"
"11991","0.0075","20","0.041","300","0.25155972550874106"
"11995","0.0075","20","0.041","300","0.2595713953459463"
"11996","0.0075","20","0.041","300","0.2297542573093334"
"11997","0.0075","20","0.041","300","0.25800000000000045"
"12000","0.0075","20","0.041","300","0.2662969936412364"
"11999","0.0075","20","0.041","300","0.2372564733088273"
"11998","0.0075","20","0.041","300","0.24108222779278082"
"12003","0.0075","20","0.044","300","0.24379133529305022"
"12001","0.0075","20","0.044","300","0.2512902071877484"
"12004","0.0075","20","0.044","300","0.23415090419166923"
"12002","0.0075","20","0.044","300","0.22259447742494007"
"12007","0.0075","20","0.044","300","0.21902681032764662"
"12008","0.0075","20","0.044","300","0.23831470900319923"
"12005","0.0075","20","0.044","300","0.21572678585067878"
"12010","0.0075","20","0.044","300","0.2227549081054256"
"12006","0.0075","20","0.044","300","0.25029265444617266"
"12009","0.0075","20","0.044","300","0.2309224820076802"
"12011","0.0075","20","0.044","300","0.22326223378681626"
"12013","0.0075","20","0.044","300","0.24313250630714775"
"12012","0.0075","20","0.044","300","0.23852217344026533"
"12015","0.0075","20","0.044","300","0.22851584776069567"
"12017","0.0075","20","0.044","300","0.21751865656636973"
"12014","0.0075","20","0.044","300","0.22109954879479177"
"12016","0.0075","20","0.044","300","0.22493239784957572"
"12020","0.0075","20","0.044","300","0.24400926965013575"
"12018","0.0075","20","0.044","300","0.2377775091183285"
"12024","0.0075","20","0.044","300","0.2527025018547372"
"12022","0.0075","20","0.044","300","0.23317997368693938"
"12023","0.0075","20","0.044","300","0.24233730344663879"
"12025","0.0075","20","0.044","300","0.222084434524379"
"12019","0.0075","20","0.044","300","0.23755987933561432"
"12027","0.0075","20","0.044","300","0.2211955634290777"
"12021","0.0075","20","0.044","300","0.23257985410039939"
"12026","0.0075","20","0.044","300","0.2237036869801333"
"12030","0.0075","20","0.044","300","0.2169656757242287"
"12031","0.0075","20","0.044","300","0.24824701919452147"
"12032","0.0075","20","0.044","300","0.21470527678260282"
"12028","0.0075","20","0.044","300","0.22638867128785317"
"12029","0.0075","20","0.044","300","0.23069566325915808"
"12033","0.0075","20","0.044","300","0.20924481569062178"
"12034","0.0075","20","0.044","300","0.24947500000000047"
"12035","0.0075","20","0.044","300","0.2449250000000005"
"12039","0.0075","20","0.044","300","0.22167816026181839"
"12040","0.0075","20","0.044","300","0.23911346925794494"
"12038","0.0075","20","0.044","300","0.25560362158203026"
"12036","0.0075","20","0.044","300","0.27157437381230853"
"12041","0.0075","20","0.044","300","0.2228718583597383"
"12042","0.0075","20","0.044","300","0.2528000000000003"
"12045","0.0075","20","0.044","300","0.23040000000000047"
"12043","0.0075","20","0.044","300","0.21942234466650326"
"12044","0.0075","20","0.044","300","0.228624422207727"
"12046","0.0075","20","0.044","300","0.2388392622956334"
"12049","0.0075","20","0.044","300","0.22384240951577733"
"12048","0.0075","20","0.044","300","0.23413903977518408"
